text,label
My trip to the #southernborder made one thing clear: we can't afford to shortchange @DHSgov #FundDHS http://t.co/aMjhxjh4C4,1.0
"If Congress fails to prevent a @DHSgov #shutdown, 40k CBP and 13k ICE employees go w/o pay. #DontShutDownOurSecurity  #FundDHS",1.0
"If @DHSgov shuts down, 40k CBP officers charged w/ protecting our borders will work w/o pay #DontShutDownOurSecurity http://t.co/mfuUqBcxHo",1.0
"Dirty air knows no state lines, same is true for int'l borders. I applaud @StateDept &amp; @EPA for int'l air program: http://t.co/g1cYmTwOm1",1.0
"Let's have an immigration debate, but let's fund this critical department first. #FundDHS #DontShutDownOurSecurity",1.0
"To my colleagues in Congress: Now that @DHSgov has full FY15 funding, let’s work together on a 21st century immigration policy for America",1.0
"28,814: The number of jobs #DACA and #DAPA will create per year over the next 10 years for all Americans. #DACAWorks",1.0
$230 billion: The amount the U.S. gross domestic product will increase over the next 10 years thanks to #DACA and #DAPA. #DACAWorks,1.0
Joined on helicopter by Amb. Robinson and @southcomwatch General Kelly to Guatemala-Mexico border https://t.co/9TBXGJJZYm,1.0
At border crossing in western Guatemala getting briefed by @southcomwatch Gen.Kelly about flow of migrants to Mexico https://t.co/cjGMAYziqK,1.0
Immigration officials from Mexico joined us at Mexico-Guatemala border to discuss border security https://t.co/YNy9rjWePw,1.0
"""Los TIGRES"" are a special police unit in Honduras supported by @StateINL to bolster border enforcement and combat drug trafficking",1.0
"We need to take a step back, tune out the hysteria &amp; identify common sense steps that both help refugees and keep Americans safe",1.0
Today I released a report examining the root causes driving immigration at our border &amp; how we must address them https://t.co/qpYJMb3XfV,1.0
I joined 21 colleagues calling on DHS to include social media accounts in background checks for visa applicants https://t.co/rAZrSU1NY3,1.0
RT @SenateHSGACDems: ICYMI: The FY16 spending bill provides $750M to tackle root causes driving surge of migrants at #border. Read more: ht…,1.0
"Today I voted to oppose the #SAFEAct, a bill that would stop resettlement of vetted refugees from Syria &amp; Iraq",1.0
The U.S. &amp; U.N. already employ rigorous screening procedures for all refugees &amp; enhanced screening for refugees from Syria,1.0
Talked w/ reporters about border security &amp; Canada's refugee plan after @SenateHSGACDems hearing https://t.co/u07pwvUtBa,1.0
We must continue to protect our national security while also doing the right thing when it comes to Syrian refugees: https://t.co/hxJsYovw6u,1.0
"They can do it, we can help. Read my report on tackling root causes of the surge in migration to our southern border https://t.co/rLY8s4VKYV",1.0
The programs at the heart of today’s SCOTUS arguments— #DACA &amp; #DAPA—are critically important for tens of thousands of children and families,1.0
"SCOTUS should allow #DACA &amp; #DAPA to take effect, and Congress should work to repair our broken immigration system. 
https://t.co/5R699wQHln",1.0
Today’s deadlocked #SCOTUS decision on #DACA #DAPA will hurt American families and communities—and our economy https://t.co/uLVFp49L58,1.0
"By working with Honduras, the U.S. can make real progress in addressing the root causes of undocumented migration to our southern border",1.0
Check out my weekly newsletter. This week- my recent trip to Central America to discuss root causes of immigration https://t.co/3QCfewZR7y,1.0
Welcome to the 23 new citizens who just took an oath of allegiance this morning in a naturalization ceremony. https://t.co/VCSYTdi8db,1.0
We all want stronger borders and to keep terrorists out of this country—but we need to remain clear eyed about real risks and real solutions,1.0
We do not strengthen our country by ignoring the contributions of immigrants or by turning our back on refugees,1.0
We must work together to #saveDACA and assure a promising future to the hundreds of thousands of #DREAMers living across the country https://t.co/NfDCr2sZlc,1.0
President Trump's ban on immigrants from Muslim countries is wrong and jeopardizes our nation’s ability to lead the world with moral clarity,1.0
I'll be at @PHLAirport at 2:00pm today to speak with officials and demand that refugees are not detained or denied entry. #RefugeesWelcome,1.0
"Stood with more than 5,000 people and counting at @PHLAirport to show the world that #refugeesarewelcomehere https://t.co/P9u0aOu7hT",1.0
"Sen. Jeff Sessions holds the same hardline views on immigration as President Trump, views that sow fear and division in our communities",1.0
"For those fighting cancer or living with a chronic disease, such as diabetes, #Trumpcare is completely unaffordable or borderline useless",1.0
Border wall cost? &gt;$21 billion. We’ve got to be smarter and less wasteful on border security https://t.co/l2ZT5CYH7Z https://t.co/RSGWbWseK6,1.0
Introduced this bill with 23 colleagues to ensure no hard-earned taxpayer dollars are wasted on an ineffective border wall. #NoBanNoWall https://t.co/mSVuCXmtgL,1.0
Joining Allan Loudell @WDEL shortly to talk about my bill to rescind Trump's executive order to build a border wall. Tune in! https://t.co/OslEtgy5F2,1.0
And the conservative $21 billion cost estimate for Trump's border wall doesn't even include costs of acquiring land https://t.co/i0Oid3fki7,1.0
RT @SenateHSGACDems: BREAKING: Democratic Homeland Security Committee staff release new report on Administration's proposed border wall. ht…,1.0
"Running up our nation's debt for a multi-billion dollar border wall is not a border security strategy. We need to be smarter, less wasteful.",1.0
Failure to lead by POTUS is making border crisis worse. https://t.co/kuNGZN9rSq,0.0
This is not leadership. We need true comprehensive reform to fix our nation’s broken #immigration system: http://t.co/sy0k37lSxs,0.0
.@LucyFlores @DREAMBigVegas Republican &amp; Democratic leaders need 2 put politics aside &amp; begin debate on comprehensive immigration reform now,0.0
ICYMI: @SenDeanHeller introduces visa waiver reforms. http://t.co/x1UK6mf63P Cc: @reviewjournal,0.0
RT @USTravel: .@SenDeanHeller introduces visa waiver reforms http://t.co/kzR0WBFW8U #JOLTAct http://t.co/jmcuEtzcTh,0.0
I am disappointed the Senate failed to address a comprehensive immigration solution. Read more: https://t.co/sww8mOdddF,0.0
RT @RindelsAP: .@SenDeanHeller joins @Moore4Nevada in urging @GovSandoval to reject Syrian refugees in Nevada.,0.0
RT @RindelsAP: Portion of @SenDeanHeller's letter to @GovSandoval re: Syrian refugees https://t.co/FI2o5mOCpr,0.0
"As one of the 1st voices in NV to demand a thorough refugee review, I’m extremely disappointed in today’s vote. https://t.co/L2as6MwgwM",0.0
I share the President's desire to protect our nation from harm.I agree that better vetting and border protection measures are necessary(1/4),0.0
Took a trip to our southern border w/ Sen. @JohnCornyn. Great opportunity to hear from border agents &amp; discuss border security. https://t.co/7tGaBttrtJ,0.0
Getting a bird's eye view of our nation’s southern border. Ensuring a safe and secure border has always been a priority of mine. https://t.co/TFQnp1jQFN,0.0
"ICYMI: Earlier this week, I toured the southern border, met with border agents &amp; discussed border security. More: https://t.co/952Gn9LRFj",0.0
"Spoke w/ a Senate Task Force on Hispanic Affairs about important issues to the community like tax reform, health care &amp; immigration. https://t.co/hUtg2mjUz5",0.0
It is disappointing the border security legislation unveiled today does not include language to #StopObamasAmnesty http://t.co/56wLOgWEQY,0.0
RT @gretawire: .@SenTedCruz: Pres @BarackObama's amnesty is fueling illegal immigrants into United States #BorderCrisis,0.0
What's happening at the border right now is a direct consequence of President Obama's amnesty: https://t.co/c7CkzlmRWv #StopObamasAmnesty,0.0
More Obama Admin lawlessness making the crisis on our border worse: http://t.co/blQzmo0IcC We must #SecureTheBorder &amp; #StopObamasAmnesty!,0.0
Dr. Singh is absolutely right: amnesty is unfair to legal immigrants &amp; undermines the rule of law. http://t.co/AzWJGYZouA #StopObamasAmnesty,0.0
"#SecureTheBorder, #StopObamasAmnesty &amp; implement a system that celebrates legal immigration: http://t.co/M9l63yzmTd",0.0
The direct cause of the border crisis that TX is now forced to address is Pres. Obama's amnesty http://t.co/6XmAlQU5b0 #StopObamasAmnesty,0.0
"DHS should enforce the rule of law, not encourage deported illegal immigrants to return to the US: http://t.co/fGzh2JRR76 #StopObamasAmnesty",0.0
There can be no clearer renunciation of US citizenship than going to Syria or Iraq to fight w/ ISIS terrorists: http://t.co/6WqgPUadmq,0.0
.@SenatorSessions is right: Senate Ds must act to #StopObamasAmnesty or be complicit in degrading US immigration law http://t.co/XGcrSnWrGA,0.0
Should take common sense steps to make fighting for or supporting ISIS an affirmative renunciation of US citizenship https://t.co/1Y0AirAQ9Y,0.0
My bill would designate fighting for hostile foreign govt or foreign terrorist org as renunciation of US citizenship: http://t.co/qUVkYSvCWI,0.0
Amnesty isn’t compassionate or humane. It’s exacerbating crisis at border. It’s lawless &amp; wrong http://t.co/PEPXuq1pds #StopObamasAmnesty,0.0
We cannot solve the crisis at the border until we end President Obama’s Amnesty. https://t.co/ycmTgQTJFW #StopObamasAmnesty,0.0
Voting to #StopObamasAmnesty and to solve our crisis at the border isn't a hard vote. Let's vote. https://t.co/RCnnea4Lb0,0.0
"Under Dem control, the Senate refuses to even vote to solve the border crisis or #StopObamasAmnesty https://t.co/1RmK1aB0Zw",0.0
RT @MarshaBlackburn: This is why it is imperative the Senate pass #HR5272 that I authored w/ @SenTedCruz &amp; we secure the border. http://t.c…,0.0
Common sense dictates we should impose a travel ban on commercial airline flights from nations afflicted by Ebola: http://t.co/AGEkEXyA0m,0.0
"We need a POTUS who leads, banning flights from Ebola-afflicted nations &amp; acting decisively to secure southern border http://t.co/v1tuTTRvti",0.0
Obama Admin unfortunately isn't acting to protect southern border or to restrict flights from Ebola afflicted nations http://t.co/Mvp1V8w5BH,0.0
RT @megynkelly: .@SenTedCruz joins me tonight on #KellyFile to talk about Pres. #Obama’s planned action on #immigration. http://t.co/rDcAz6…,0.0
Why’s Pres. Obama making it easier for immigrants to come to America illegally instead of legally? #StopObamasAmnesty http://t.co/Y8zSMYBxnV,0.0
"Who's most hurt by Obama's illegal amnesty? Legal immigrants who waited years, paid thousands &amp; followed the rules http://t.co/sZFqTHSasW",0.0
"WATCH: Obamacare creates a $3,000 incentive to hire illegal immigrants over Americans #StopObamasAmnesty https://t.co/n5KlY1tVA8",0.0
Terrorism knows no borders. Strong American resolve is needed to help friends &amp; allies around the world to stop it: http://t.co/EMdR0fgufs,0.0
We must protect our homeland by declaring that Americans that go fight with radical Islamic terrorists have renounced their citizenship.,0.0
RT @SenatorTimScott: Thanks to our #CHOICEAct cosponsors: @SenRubioPress @JohnCornyn @SenOrrinHatch @JeffFlake @SenTedCruz @SenAlexander,0.0
"Ex-USCIS official: Pres. Obama's amnesty to overwhelm agency, hurt legal immigrants http://t.co/Jl7uwQBpDN #StopObamasAmnesty",0.0
RT @megynkelly: 9p ET – @SenTedCruz weighs in on fed. judge’s order halting #immigration exec. action. #KellyFile http://t.co/Q0Sw1ckjSG,0.0
"RT @TexasTribune: Courtesy @KXAN_News, we're #livestreaming this afternoon's presser as state leaders address #immigration ruling. 4 pm htt…",0.0
"RT @GovAbbott: Joined by @SenTedCruz, @DanPatrick &amp; @KenPaxtonTX on Pres. Obama’s executive action on immigration. http://t.co/Ij7YF6qfiA",0.0
Congress must prohibit Obama from abusing #TPA to change immigration law. This amendment would do that. http://t.co/mu4R6GnylA,0.0
"The Obama Administration has argued that #TPA will not affect immigration, so it should support my amendment and make that promise explicit",0.0
Encouraged to see that Texans are stepping up to address the border crisis. http://t.co/7ihvTqIQRC http://t.co/FocSi0GUTY,0.0
Bill will cut off DHS’s credit card &amp; put Congress back in charge of funding the agencies responsible for immigration http://t.co/yRcMpbmUv8,0.0
Congress must hold this Administration accountable for its failure to enforce federal immigration laws - http://t.co/T3hRhdfT0A,0.0
